-3.646385834623679933e-01	-9.451781850462149137e+00	8.123647418289202671e-01
-3.604726865056604446e-01	-9.378056555390431370e+00	7.768648160250460899e-01
-3.639574425084634579e-01	-9.314255717282945213e+00	7.508221295961283737e-01
-3.737921142646983830e-01	-9.250387480220584990e+00	7.262181262786673308e-01
-4.009545075684061710e-01	-9.212839766085302529e+00	7.167185627809463666e-01
-4.317859888606830898e-01	-9.166147778104591026e+00	7.038954407158235504e-01
-4.791872783234141231e-01	-9.115745892094349045e+00	6.914394890952338946e-01
-5.504843889900234988e-01	-9.097572734607224376e+00	6.934203728598697936e-01
-6.238059442017674927e-01	-9.060637486662091789e+00	6.845866910875301192e-01
-7.099691792708574534e-01	-9.023082983706332882e+00	6.802666217197921306e-01
-7.962014489441371357e-01	-8.999674077250571003e+00	6.851522845641828674e-01
-8.755523004365511897e-01	-9.019037773564509308e+00	7.118571418017245467e-01
-9.658569742752004528e-01	-9.015462555412137036e+00	7.274475408612608440e-01
-1.061619372742154788e+00	-9.014898337063151246e+00	7.495631485548727158e-01
-1.172958328179794840e+00	-9.018490328309425763e+00	7.757886964188079881e-01
-1.265828434811191894e+00	-9.060359189907197575e+00	8.172859853651899265e-01
-1.380835129737085998e+00	-9.087290346290467724e+00	8.455042977639778412e-01
-1.504231648524668952e+00	-9.122351832177331588e+00	8.799011382243808743e-01
-1.631338908991265990e+00	-9.192194470228011838e+00	9.413552888192715518e-01
-1.771254562176741709e+00	-9.244290833334995128e+00	9.862790600091599913e-01
-1.895959741394983133e+00	-9.302445846651277606e+00	1.027998486812807810e+00
-2.042953085251102863e+00	-9.371420715196425277e+00	1.074472983373357504e+00
-2.124776515763366014e+00	-9.467597461497899047e+00	1.139818060623796647e+00
-2.253189746373489122e+00	-9.552195923920159260e+00	1.186923606936792774e+00
-2.377673841281590761e+00	-9.643060768021063822e+00	1.236026433386570922e+00
-2.508381714714724708e+00	-9.748843364117652399e+00	1.288982924703772293e+00
-2.626777744353393729e+00	-9.862290536728906432e+00	1.341477643335250436e+00
-2.666124293509898102e+00	-9.997011595928571026e+00	1.414290876029634658e+00
-2.772749862214374250e+00	-1.013139661008394654e+01	1.469255229372008476e+00
-2.866975495826653564e+00	-1.027489874166531791e+01	1.530067976109934724e+00
-2.971807048445032073e+00	-1.043476320524229450e+01	1.596726450668999542e+00
-2.983121441049415346e+00	-1.060965741589803990e+01	1.683840461865223181e+00
-3.064776104850504002e+00	-1.077680319091311567e+01	1.754852285767363185e+00
-3.152043977323058854e+00	-1.095906810905253437e+01	1.830642450693115153e+00
-3.160440060985233224e+00	-1.116959264029655863e+01	1.925395793576220704e+00
-3.230109064591820900e+00	-1.135829013776980290e+01	2.003816708627703669e+00
-3.304850681869180296e+00	-1.155663644970825565e+01	2.089454990302164639e+00
-3.360569362072135746e+00	-1.173644393694562282e+01	2.171995601441432111e+00
-3.334618933095166327e+00	-1.192313763450626141e+01	2.272228690837865273e+00
-3.380887400338075999e+00	-1.208259923553636384e+01	2.363434591974279186e+00
-3.424472037581060224e+00	-1.222187328566375442e+01	2.454458680615266619e+00
-3.464860304490931409e+00	-1.234434498721723727e+01	2.544781129123028673e+00
-3.437155525882011453e+00	-1.246790853936645149e+01	2.640598558748371794e+00
-3.471433434134779894e+00	-1.256770322696270448e+01	2.722703469373963792e+00
-3.500528752164910440e+00	-1.266514739942815027e+01	2.803679141521117302e+00
-3.522495234466796354e+00	-1.276046303715199493e+01	2.876015978580890753e+00
-3.490404134565280980e+00	-1.285806703208152868e+01	2.945714590659234577e+00
-3.514188060180704731e+00	-1.295611659448270103e+01	2.997850320365285981e+00
-3.529238740063362023e+00	-1.304876833103800493e+01	3.038179127804532698e+00
-3.541444941455694995e+00	-1.314338312487709182e+01	3.069869603645118517e+00
-3.556401178528331819e+00	-1.323893227412355600e+01	3.097118628274028396e+00
-3.548298929405417912e+00	-1.333632705974160260e+01	3.125394768356471786e+00
-3.569327797043594153e+00	-1.342274471905031774e+01	3.139258871630411285e+00
-3.593202709944152140e+00	-1.350752561721194489e+01	3.148720917835064359e+00
-3.621143934430894440e+00	-1.358472158233509219e+01	3.152290552562141634e+00
-3.640233789757802985e+00	-1.364368572926876588e+01	3.156397025868315165e+00
-3.673191742285600636e+00	-1.371015735532935764e+01	3.157262204964708996e+00
-3.704684374049604489e+00	-1.377400190981471439e+01	3.159965452774172512e+00
-3.733766793410374873e+00	-1.382358267664248253e+01	3.158779607584556448e+00
-3.762481508817193898e+00	-1.387649496793254045e+01	3.150928189467479434e+00
-3.786623141532726500e+00	-1.391966112939440769e+01	3.139785754118754824e+00
-3.809956098587929052e+00	-1.396093620569643434e+01	3.127145325995470238e+00
-3.848186124197193969e+00	-1.397149763798728905e+01	3.110410796301807945e+00
-3.877505100195326460e+00	-1.400145683413641429e+01	3.093135081517977003e+00
-3.909502236102235351e+00	-1.402195542608096446e+01	3.070367691037905189e+00
-3.946157314504366020e+00	-1.403749230286508975e+01	3.040193322366211426e+00
-4.007885996607789991e+00	-1.400892588320646048e+01	3.001503660040405030e+00
-4.051058712857345867e+00	-1.402552422001606480e+01	2.966310224502910931e+00
-4.102371323123446878e+00	-1.404428171481356280e+01	2.927381180683673367e+00
-4.159573137547069699e+00	-1.406062098560074958e+01	2.883347614630790812e+00
-4.250932653848253473e+00	-1.403417189292347977e+01	2.826820189923441973e+00
-4.327676394301972707e+00	-1.405653106105055095e+01	2.774299689735038932e+00
-4.415477497329991508e+00	-1.407922673149814941e+01	2.715138871608442805e+00
-4.510081531315663028e+00	-1.409305037426172724e+01	2.658319121457373146e+00
-4.637143691213860386e+00	-1.405549457109598599e+01	2.597352965462017771e+00
-4.752382687808799133e+00	-1.406055373158973332e+01	2.544021399141112916e+00
-4.867174287111335040e+00	-1.405587370343841869e+01	2.495498353125146895e+00
-4.980715365340262935e+00	-1.404500721492929038e+01	2.449613032240650412e+00
-5.116010091820974992e+00	-1.400045683095595805e+01	2.394777735976877153e+00
-5.241453291023311145e+00	-1.399743013918351409e+01	2.343819286026899817e+00
-5.368333096958125772e+00	-1.399527201213263972e+01	2.299102048135621246e+00
-5.490061383918766857e+00	-1.399198004285802810e+01	2.257541066566651100e+00
-5.622368514228158531e+00	-1.396968076575758211e+01	2.214815610973283277e+00
-5.732350269404321352e+00	-1.397385689308926260e+01	2.174759474107978097e+00
-5.834805392218537001e+00	-1.398046240733981804e+01	2.141127235961445052e+00
-5.926887563376787682e+00	-1.398842395777672287e+01	2.116725338669843914e+00
-6.046423405201668544e+00	-1.398990454088227153e+01	2.095561358731831358e+00
-6.157835010600398284e+00	-1.400703228607653372e+01	2.077997202532066989e+00
-6.269856571489502706e+00	-1.402586100293281746e+01	2.067686502948181460e+00
-6.408527480941025090e+00	-1.404310788611783067e+01	2.065433441914036550e+00
-6.535077063381447893e+00	-1.407253896830994400e+01	2.063913770301553985e+00
-6.673089670535450324e+00	-1.410594948695279882e+01	2.067050292961267299e+00
-6.811287776762181778e+00	-1.414318039355843482e+01	2.076929355352585382e+00
-6.979645644347890254e+00	-1.418646821017414972e+01	2.094639601168402976e+00
-7.126933231535502955e+00	-1.422758151280290662e+01	2.106866417613488807e+00
-7.291362274559063827e+00	-1.426810342124664999e+01	2.123557815440234808e+00
-7.472666862191958970e+00	-1.431250761834529150e+01	2.142979732016038863e+00
-7.662741315675220655e+00	-1.436541570831404790e+01	2.170588296935847428e+00
-7.856872675374437343e+00	-1.441272972776564743e+01	2.199839718617418782e+00
-8.044486123398012722e+00	-1.445868790016907290e+01	2.228678111992927313e+00
-8.238136659276324991e+00	-1.450864823631722622e+01	2.259257100640374993e+00
-8.460905330339359764e+00	-1.458099701204002763e+01	2.304525725259015001e+00
-8.680630943835449642e+00	-1.463994689803134008e+01	2.345076317874289273e+00
-8.910466049205725270e+00	-1.470003537043526620e+01	2.387370723950592133e+00
-9.154666348889122673e+00	-1.477935856961684635e+01	2.439400526389882362e+00
-9.398482990945046467e+00	-1.483676170099963265e+01	2.490584714772726027e+00
-9.649426042289054095e+00	-1.488571652008407575e+01	2.538969804144973974e+00
-9.886945060648374195e+00	-1.493060060514625675e+01	2.584238723370924973e+00
-1.014511778689665178e+01	-1.499265788845836234e+01	2.639219046661249291e+00
-1.038050285780231441e+01	-1.503152829087779097e+01	2.682926292778361699e+00
-1.062872864435870923e+01	-1.507094816464038978e+01	2.727294237747764249e+00
-1.085993690891449504e+01	-1.510922878020983084e+01	2.771795985686347663e+00
-1.111247473481259718e+01	-1.516700193974870281e+01	2.831133291591822143e+00
-1.135089435407311953e+01	-1.520710185200629994e+01	2.877595589372534235e+00
-1.158609003471345922e+01	-1.524566847406863346e+01	2.923025137990548306e+00
-1.180772248398183955e+01	-1.529410389203977694e+01	2.973318115275483287e+00
-1.202890975668285556e+01	-1.531979002887116792e+01	3.011425345761275629e+00
-1.223551816405282544e+01	-1.532803143192011319e+01	3.044939621423048859e+00
-1.240933297906724952e+01	-1.533563859715183852e+01	3.083529340237649574e+00
-1.259429321161451476e+01	-1.531179148361459497e+01	3.108396456269994168e+00
-1.277571842023719029e+01	-1.527291825965627226e+01	3.134200304825021988e+00
-1.293561191513436981e+01	-1.523299450475327532e+01	3.161724293026432431e+00
-1.305973167454345507e+01	-1.520920379972367797e+01	3.199932103404738104e+00
-1.317261289651877831e+01	-1.516539753673295543e+01	3.229123895977297209e+00
-1.326896154151791940e+01	-1.512177236427097959e+01	3.255652385839947982e+00
-1.333420564790428742e+01	-1.507808534089291719e+01	3.284367645846611339e+00
-1.339660326419461889e+01	-1.502299245021454155e+01	3.301393301564831351e+00
-1.344348061503282388e+01	-1.495969977624015002e+01	3.312775237873232914e+00
-1.348121811318303820e+01	-1.488291553383210442e+01	3.319692315469590316e+00
-1.348830334445044166e+01	-1.477338859245704583e+01	3.320438112358095051e+00
-1.350388444178190461e+01	-1.466954665826361293e+01	3.316469343206215115e+00
-1.350041648093160518e+01	-1.456038859589785872e+01	3.306698427186522959e+00
-1.345696085934204511e+01	-1.442581813737357344e+01	3.286092610001744241e+00
-1.341859119473120110e+01	-1.431555007424721815e+01	3.262996920638495002e+00
-1.336918600806137469e+01	-1.420912762565554033e+01	3.235819621243343658e+00
-1.328115520246889680e+01	-1.405962364377989005e+01	3.199884787377389017e+00
-1.321000085363654897e+01	-1.394012538744903829e+01	3.166643342850326892e+00
-1.313174638316880660e+01	-1.381431544227459440e+01	3.129943796434559111e+00
-1.305640562094924206e+01	-1.369241132083023160e+01	3.094357718846573846e+00
-1.295241417361726022e+01	-1.352678927436414824e+01	3.051319121883016017e+00
-1.286206848592741991e+01	-1.338282709137337534e+01	3.005348197943426669e+00
-1.276905919935302691e+01	-1.324500233118600256e+01	2.958152149683782817e+00
-1.267099762427722354e+01	-1.310444724602191613e+01	2.909629316757227802e+00
-1.255181032580923706e+01	-1.292036414961836144e+01	2.845298810156475788e+00
-1.244274161344785412e+01	-1.276964185993095846e+01	2.781684050567174715e+00
-1.234094688015155938e+01	-1.263231780790494163e+01	2.718352519604686712e+00
-1.223238668653326400e+01	-1.245298781171520375e+01	2.637073342046707847e+00
-1.212744423850937814e+01	-1.230372649914512095e+01	2.556994434665611493e+00
-1.203110349915233890e+01	-1.216400885849127000e+01	2.489008246330868701e+00
-1.193314589385747126e+01	-1.198790047615063159e+01	2.409322088489481484e+00
-1.182839746646204482e+01	-1.184412392688621374e+01	2.328448975633827356e+00
-1.172037857758359003e+01	-1.169820716241741287e+01	2.243012241359122694e+00
-1.161295003376168111e+01	-1.155389354785862288e+01	2.159755033998590257e+00
-1.152168281154853702e+01	-1.137000739610201805e+01	2.063957658256232452e+00
-1.139737243414825052e+01	-1.121391847264263397e+01	1.969086653153856448e+00
-1.128241804113268287e+01	-1.106392845256424096e+01	1.879582133224054985e+00
-1.116944912587525351e+01	-1.092011449736384776e+01	1.790034853119728542e+00
-1.108474912317904959e+01	-1.074230580099709620e+01	1.687756536698318266e+00
-1.095012922679774725e+01	-1.057962157300567085e+01	1.587807232482008946e+00
-1.083072169592603018e+01	-1.043281871281311091e+01	1.497324756305252969e+00
-1.070252584012249208e+01	-1.028120315497451465e+01	1.401464646529662739e+00
-1.060094540023547083e+01	-1.009145454639954842e+01	1.284602479517810592e+00
-1.046877786835410795e+01	-9.937131662695922074e+00	1.189469636393291951e+00
-1.034799230639240619e+01	-9.791916243073931270e+00	1.098143991388663476e+00
-1.028192025458342052e+01	-9.639043703560014720e+00	9.920803132363748000e-01
-1.015987032093778097e+01	-9.498976134417770112e+00	8.963420914757639357e-01
-1.005255579738742000e+01	-9.365763833520395210e+00	8.095973743585628268e-01
-1.001586980034027263e+01	-9.234804433038085847e+00	7.163306543204632781e-01
-9.920972694333848096e+00	-9.108222491136000798e+00	6.481038184779766009e-01
-9.831209260065980615e+00	-8.987047469764522845e+00	5.840043424884336920e-01
-9.765730782019755196e+00	-8.884759216729746001e+00	5.227203241037146064e-01
-9.775082100223862369e+00	-8.794051924088012839e+00	4.453629040173152642e-01
-9.710317552278128872e+00	-8.691749492721955406e+00	3.752679763945125924e-01
-9.672178861193868826e+00	-8.614487238124285184e+00	3.146851464508824692e-01
-9.718035309195522942e+00	-8.567878986777708761e+00	2.413321113308633248e-01
-9.713543092556049530e+00	-8.526165092605474172e+00	1.861155714255592619e-01
-9.715512004971847304e+00	-8.495777418416713189e+00	1.299179474263345013e-01
-9.732801797240226094e+00	-8.480990477214898959e+00	8.269820124219487423e-02
-9.761933500873260172e+00	-8.476657902421468549e+00	4.295816779554235965e-02
-9.869255452638796555e+00	-8.490560525473361153e+00	-6.210525142477360365e-03
-9.928493308659199101e+00	-8.506019540376607679e+00	-3.112007318145890503e-02
-1.000214211048653645e+01	-8.537191791201387048e+00	-4.490199666279284796e-02
-1.008457488346045139e+01	-8.583202509111153233e+00	-4.880951571361014790e-02
-1.023415835287497089e+01	-8.653093790216061620e+00	-5.423410575931812000e-02
-1.032653094628816071e+01	-8.723166792759492694e+00	-3.408809795061837344e-02
-1.041528324183358656e+01	-8.799382873379839154e+00	-7.113314156407295891e-03
-1.050185301208226996e+01	-8.888394306960654134e+00	3.568242542634410264e-02
-1.065386410396236094e+01	-9.000642416842149274e+00	7.221948810824214970e-02
-1.073110181411437658e+01	-9.111146714170702765e+00	1.308077762647117670e-01
-1.080463429028474920e+01	-9.225110503608100032e+00	1.875332363607149222e-01
-1.087380885278030007e+01	-9.345700100707682978e+00	2.449020526759953242e-01
-1.101023094164865412e+01	-9.471544027367105656e+00	2.859168540218084975e-01
-1.107561929262964817e+01	-9.588016975092806149e+00	3.407677354153508809e-01
-1.114081474770048530e+01	-9.708951239779358033e+00	4.005154451479522870e-01
-1.119960308375528335e+01	-9.819274912133280964e+00	4.596943761492714442e-01
-1.125436155849144448e+01	-9.929622955600073908e+00	5.247447679365287998e-01
-1.136301863534345458e+01	-1.004689076827341587e+01	5.870406116061452906e-01
-1.140586208684881164e+01	-1.017144439890374130e+01	6.661989437527238156e-01
-1.144536463083050215e+01	-1.029261002214593290e+01	7.447014806490759309e-01
-1.147992499713717685e+01	-1.041033907755852184e+01	8.241144657861546596e-01
-1.154961381213844440e+01	-1.053953698846085096e+01	9.116772528220968841e-01
-1.157085949134192937e+01	-1.066128784961449760e+01	9.979656669490812870e-01
-1.158712851895349516e+01	-1.077541287945567916e+01	1.083037963018093963e+00
-1.159549143938262539e+01	-1.089552185605473156e+01	1.171694319428707942e+00
-1.161302452306980904e+01	-1.101356492343783522e+01	1.256452554984917702e+00
-1.160468320770153916e+01	-1.114484885665420322e+01	1.343735455439729831e+00
-1.160169914074749542e+01	-1.125368281804140658e+01	1.413622665764197484e+00
-1.160425946918583229e+01	-1.135459424984512289e+01	1.475262382545641904e+00
-1.159942450651115031e+01	-1.144629186150644706e+01	1.535022228459878457e+00
-1.161135978642666799e+01	-1.153845067652596335e+01	1.592232942710758659e+00
-1.163180632813916837e+01	-1.161970682515176456e+01	1.645323826011933388e+00
-1.162382275141073862e+01	-1.169077434379876834e+01	1.702091159973235346e+00
-1.164481583594063174e+01	-1.176628205850927777e+01	1.753206526545844524e+00
-1.167170117396261197e+01	-1.185352935870130686e+01	1.804912056225188799e+00
-1.169694663836760995e+01	-1.193835293885394222e+01	1.852856198228066464e+00
-1.165343609800670066e+01	-1.200400706912958704e+01	1.900786351199871049e+00
-1.167849192370357336e+01	-1.208829748312746766e+01	1.944012703128102482e+00
-1.169473599376889794e+01	-1.216024777687867697e+01	1.976860273978585880e+00
-1.161671025619829400e+01	-1.221083214632859004e+01	2.013923507797246160e+00
-1.162600959475292228e+01	-1.226420883233471670e+01	2.043089119349912774e+00
-1.163949075912675823e+01	-1.231247317032425848e+01	2.067681060790103498e+00
-1.165697383105813500e+01	-1.235837478596550909e+01	2.092628757241805193e+00
-1.155551000607277601e+01	-1.238705362478416561e+01	2.122559312916232788e+00
-1.157268004665882621e+01	-1.241548818991003600e+01	2.144822155185105217e+00
-1.157678899749305934e+01	-1.242762986963815131e+01	2.167624776950344501e+00
-1.157039352722780556e+01	-1.241829815938512382e+01	2.188140894828001226e+00
-1.142868592003797978e+01	-1.238605494717679356e+01	2.214305320189886128e+00
-1.140117260100971919e+01	-1.234345712884572066e+01	2.227227549319438005e+00
-1.136869600277661263e+01	-1.228467339734074848e+01	2.236024959574898663e+00
-1.132962312907772606e+01	-1.221599700952643452e+01	2.238441060033862673e+00
-1.115683393000047552e+01	-1.211804733489938357e+01	2.250134036200194920e+00
-1.110408363754411631e+01	-1.202527523090409822e+01	2.251178140947988293e+00
-1.104386564891876255e+01	-1.192124557517324490e+01	2.254037500226347301e+00
